wallet,risk_propagated,risk_anomaly,risk_peeling,final_risk,involved_in_illicit_pattern,pattern_types_involved,is_seed,explanation,tie_break_score,anomaly_shap_reason,peeling_shap_reason,final_explanation
bc1qardaaw2afi63ovwumzt2eoda5jjvk2ky6oc8fy,0.000199478492237,0.2129138629572548,0.0,0.2130708697131329,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2131133414494919,Driven by: physically implausible peer geo-velocity (contributed +0.252); an unusually high number of incoming payments (contributed +0.226); an unusually high transaction frequency (contributed +0.166).,,No single strong signal; flagged only due to combined weak evidence.
bc1qjx084dehnsb02lnnw139mxfgbl0m3i1689want,0.0003948522450094,0.2106928115702807,0.0,0.2110044712856343,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2110876638152901,Driven by: physically implausible peer geo-velocity (contributed +0.241); an unusually high number of incoming payments (contributed +0.228); an unusually high transaction frequency (contributed +0.189).,,No single strong signal; flagged only due to combined weak evidence.
bc1q7ixhhkffn16db0ic1kxgjw2wzoiv10jh6zaz50,8.471910418058386e-06,0.2108283818296491,0.0,0.2108350676209027,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2108368537400671,Driven by: an unusually extreme single transaction amount (contributed +0.270); an unusually high transaction frequency (contributed +0.203); unusually large average transaction amount (contributed +0.181).,,No single strong signal; flagged only due to combined weak evidence.
bc1qe7cxsuo874ohl5thlvjyqtaybgi0rr0tiaxufv,3.49235105431145e-05,0.2102005818467261,0.0,0.2102281644150329,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2102355053572692,Driven by: an unusually high number of outgoing payments (contributed +0.250); an atypical time-of-day transaction pattern (contributed +0.246); an atypical number of transactions (contributed +0.205).,,No single strong signal; flagged only due to combined weak evidence.
bc1qrtmpv5lmq15fbs4wvt3f2f3hycpesbda7xfizm,6.355342914435897e-06,0.2102094000031811,0.0,0.2102144193932746,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2102157553460955,Driven by: an unusually extreme single transaction amount (contributed +0.302); unusually large average transaction amount (contributed +0.212); an unusually high transaction frequency (contributed +0.204).,,No single strong signal; flagged only due to combined weak evidence.
bc1q3618leu6zu1tozhdv5ojzto7d835kuc9pbtyjr,1.7765366645114135e-05,0.2098260213386152,0.0,0.2098400590690595,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2098437867052603,Driven by: unusually large average transaction amount (contributed +0.319); an unusually high transaction frequency (contributed +0.256); an unusually extreme single transaction amount (contributed +0.237).,,No single strong signal; flagged only due to combined weak evidence.
bc1qzeeqnsn2s8nn16uxf5gzpl1qweehwjq4ta5ivr,1.564004326281725e-05,0.209375146251874,0.0,0.2093875116587913,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2093907862951368,Driven by: an unusually high transaction frequency (contributed +0.257); unusually large average transaction amount (contributed +0.227); consistently high peer geo-velocity (contributed +0.184).,,No single strong signal; flagged only due to combined weak evidence.
bc1qvnnvbzw5apmxd6lqga3qupo4jnmyk8516sp18o,3.7312660979889553e-06,0.1299481006424847,0.09,0.2082557258042526,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2199518319085827,Driven by: unusually large average transaction amount (contributed +0.305); an unusually high transaction frequency (contributed +0.268); an unusually extreme single transaction amount (contributed +0.197).,Driven by: chain length (contributed +0.044); how much the balance declined end-to-end (contributed +0.024); the size of the starting balance (contributed +0.002).,No single strong signal; flagged only due to combined weak evidence.
bc1qskxlojsyt5wsgrx37jw34670chqi014o46w4jk,2.2198117562709275e-06,0.2081289776284296,0.0,0.2081307354330346,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2081311974401859,Driven by: an unusually high transaction frequency (contributed +0.221); an unusually high number of outgoing payments (contributed +0.214); consistently high peer geo-velocity (contributed +0.189).,,No single strong signal; flagged only due to combined weak evidence.
bc1qa7zp8pwn40e1jjdzcya1jusshu1bacxf6rnh5e,7.7891889526687e-06,0.2070929629469985,0.0,0.2070991390497321,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2071007521359512,Driven by: physically implausible peer geo-velocity (contributed +0.242); an unusually high number of incoming payments (contributed +0.223); an unusually high transaction frequency (contributed +0.179).,,No single strong signal; flagged only due to combined weak evidence.
bc1qyuxczaumapqppmj6jfhvsthbnbizfwtjsjffp5,1.0803869184293116e-05,0.1979982374468224,0.01,0.2060268331472612,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2080090413160067,Driven by: an unusually extreme single transaction amount (contributed +0.272); an unusually high transaction frequency (contributed +0.270); unusually large average transaction amount (contributed +0.268).,No individual feature stood out; flagged only by combined weak signals.,No single strong signal; flagged only due to combined weak evidence.
bc1qjvrqvqlq93bvmy7twy6h7tnvokeynjtps9o5sr,5.575422184237692e-05,0.2048971667801766,0.0,0.2049414971199274,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.204952921002019,Driven by: an unusually high number of outgoing payments (contributed +0.245); an atypical time-of-day transaction pattern (contributed +0.241); an atypical number of transactions (contributed +0.221).,,No single strong signal; flagged only due to combined weak evidence.
bc1qa6ar1ar6ufcmvq9oat0leupk9iphptmqk0ymxn,1.2402762558428668e-07,0.2046312702469856,0.0,0.2046313688946806,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2046313942746112,Driven by: an unusually extreme single transaction amount (contributed +0.270); an unusually high transaction frequency (contributed +0.184); unusually large average transaction amount (contributed +0.171).,,No single strong signal; flagged only due to combined weak evidence.
bc1q82sfr23c60cjbmuvhgqk820ps5i5ftojtbpgt9,1.963144917754893e-06,0.1708254589075199,0.04,0.203994003229414,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2108274220524377,Driven by: unusually large average transaction amount (contributed +0.324); consistently high peer geo-velocity (contributed +0.187); an unusually extreme single transaction amount (contributed +0.185).,Driven by: variability in time between hops (contributed +0.002).,No single strong signal; flagged only due to combined weak evidence.
bc1qtj54696qz6cp7savzebu2y0oy58f1n2ojgfhz5,1.5146161394076762e-06,0.2037876187522656,0.0,0.2037888247083886,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2037891333684049,Driven by: an unusually extreme single transaction amount (contributed +0.296); an unusually high transaction frequency (contributed +0.212); unusually large average transaction amount (contributed +0.205).,,No single strong signal; flagged only due to combined weak evidence.
bc1qco2jep91oxjcbyhgmn9ztdy61aa0c5hdfub4rc,0.0001830796550442,0.2024065583866859,0.0,0.2025525815188421,True,coinjoin,False,No single strong signal; flagged only due to combined weak evidence.,0.2025896380417302,Driven by: physically implausible peer geo-velocity (contributed +0.245); an unusually high number of incoming payments (contributed +0.229); an unusually high transaction frequency (contributed +0.190).,,No single strong signal; flagged only due to combined weak evidence.
bc1q1gbz30v0vsgqg034l4kv2ra0t51lc8a4oc1cqb,2.9124427992739857e-06,0.2017147738735234,0.0,0.201717098833582,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2017176863163227,Driven by: unusually large average transaction amount (contributed +0.245); an unusually high transaction frequency (contributed +0.201); consistently high peer geo-velocity (contributed +0.123).,,No single strong signal; flagged only due to combined weak evidence.
bc1qarpkfzqfo5yvmtd503779u7c1a7yj8hqde7m7h,7.682786356161962e-06,0.1999085314237784,0.0,0.199914678355597,True,coinjoin,False,No single strong signal; flagged only due to combined weak evidence.,0.1999162142101346,Driven by: an unusually high transaction frequency (contributed +0.271); consistently high peer geo-velocity (contributed +0.245); an atypical time-of-day transaction pattern (contributed +0.015).,,No single strong signal; flagged only due to combined weak evidence.
bc1qd97oie00ejhrmbl4otpt318yw1dgtg6zom2oyh,3.138816255591925e-06,0.1996185799323972,0.0,0.1996210921826092,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.1996217187486528,Driven by: physically implausible peer geo-velocity (contributed +0.265); an unusually high number of incoming payments (contributed +0.224); an unusually high transaction frequency (contributed +0.175).,,No single strong signal; flagged only due to combined weak evidence.
bc1qjglwmk6sf9nrmozl65x4wu1i7xxeq58wzuaczr,5.306386812583235e-06,0.1987933793316732,0.0,0.1987976308439193,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.1987986857184858,Driven by: an atypical time-of-day transaction pattern (contributed +0.300); an unusually high number of outgoing payments (contributed +0.266); an atypical number of transactions (contributed +0.230).,Driven by: the consistency of the peel-to-remainder ratio (contributed +0.003).,No single strong signal; flagged only due to combined weak evidence.
bc1q6vgtvyfyk3md6x73zca7fxloz2rcu8kd9gnlpy,3.155623850655801e-07,0.1972144068438707,0.0,0.1972146601728073,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.1972147224062558,Driven by: an unusually extreme single transaction amount (contributed +0.305); an unusually high transaction frequency (contributed +0.228); unusually large average transaction amount (contributed +0.177).,,No single strong signal; flagged only due to combined weak evidence.
bc1q1prf3l4jxgyfr3op2ldyr3kvgnqd7j3h2wmdl3,6.61152345609303e-05,0.1966303548761782,0.0,0.1966834698487047,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.1966964701107391,Driven by: an unusually extreme single transaction amount (contributed +0.281); unusually large average transaction amount (contributed +0.232); consistently high peer geo-velocity (contributed +0.210).,,No single strong signal; flagged only due to combined weak evidence.
